Municipio,escuelas/100_alumnos_priv,escuelas/100_alumnos_pub,unidadEsc/100_alumnos_priv,unidadEsc/100_alumnos_pub,profesores/100_alumnos_pub,profesores/100_alumnos_priv,bibliotecas/100_alumnos,idiomas/10_alumnos,actividades/10_alumnos,Magnitud6,Magnitud7,Magnitud8,Magnitud10,Magnitud12,Magnitud14,Magnitud83,Magnitud88,Magnitud89,Total_x,frac_extranjeros,frac_young,frac_old,frac_HighEduc,edadMedia,densidad,serviciosOcio,serviciosGenerales,familiares,antiguedadFamiliares,superficieFamiliares,unidadesUrbanasResidenciales,1-3p,4+p,size,rooms,price,priceByArea_x,bathrooms,hasLift,parkingSpace,newDevelopment,propertyType,pisoBajo,numHouses,centros_100,farmacias_100,centrosSociales_10,clinicaDental_10,otroConsulta_100,consultaPrimaria_100,orgNoSanitaria_100,distanciaCentro_x,Bus_100,estacionTren_100,servicioCoches_100,estacionBus_100,trabajadoresLugarTrabajo,paro_100,rentaBruta,pensionMedia,trabajadores_100,contratos_100,pensionistas_100,ocupadosColectivos_100,funcionario_100,organizaciones_100,grupo,priceByArea_y,Total_y,distanciaCentro_y
Torrejón de Velasco,45.04783510676704,63.52248916105496,47.906904717459575,64.79514490389901,51.20840640474557,47.1663859719143,55.05018947108875,49.21751785930205,47.48603201900768,45.27486817052393,0.4874318207010049,5.683874033851382,9.449330515125482,3.434723466653012,91.86261973460482,72.93463292079193,70.2988194287411,85.4599060179932,38.4055820505211,20.63337625630806,58.21763998838996,61.083591799038416,39.08802617541644,55.2518953289313,59.62363272554643,58.029033322277066,46.69487835426146,39.023738115408136,59.47435888920624,65.25092932685278,43.62435686968942,36.052524402523126,63.64544334952744,44.43382719367818,46.95681691991063,58.1503975443023,65.98382829671553,49.5301167764065,67.85420756298561,23.14175250341872,40.546959821625215,63.72016992838002,59.30879998618372,39.554140127388536,59.52725356679032,68.48820865893441,41.23868346501028,54.932204095802994,63.90779918568197,74.81143645861196,25.707671543591765,65.59348657959181,45.0088266525191,46.333585187568175,75.79629389744143,51.96440362403545,43.927702472379394,60.01919692849146,40.607090265285166,35.16219144853917,47.37962933034293,38.76751264647824,48.03559637596455,46.53886701532696,43.59748280104946,50.74240850120167,2,1425.6567567567567,4685,29.513
Torrejón de la Calzada,45.00449182525729,41.92371776154944,47.58165401883964,35.77494938920888,39.20461991143105,47.583353851081824,42.3915913563828,49.21751785930205,45.35908789906652,45.27486817052393,0.4874318207010049,5.683874033851382,9.449330515125482,3.434723466653012,91.86261973460482,72.93463292079193,70.2988194287411,85.4599060179932,47.877215565532,42.50916178141114,73.44248115841422,70.77187870015361,44.242734086349046,72.49938860357057,21.263801344601745,41.44275932230852,42.05782909934178,21.18284925388196,73.30680995490142,66.27041971457814,36.93658375651049,20.148832137013017,67.49239186545975,51.08930883672376,49.14837700515241,53.34230158221624,62.90423745341077,58.85646335645932,56.566372050751546,55.47680394655173,40.546959821625215,60.286390695130464,51.89519998791076,37.898089171974526,40.6049805327398,64.79465866639212,44.66822153854952,52.82789841699548,54.1694621755838,53.79805516237527,43.22748063322776,67.53030212820181,44.4553820259501,46.333585187568175,55.521805081110685,35.06035826033781,55.5137912402698,60.26875699888019,47.32891591351744,48.57691045918624,38.01909544116974,47.35601155412248,64.93964173966219,53.14830855195514,48.49139161756332,49.99426761478636,2,1498.0,9947,27.728
Torrelaguna,44.52448115540293,50.4479804042018,34.15148773484668,42.91625156128427,52.21164118171448,31.86116753967628,56.68161872917109,49.21751785930205,48.42249533506407,54.56498047260391,100.0,100.0,100.0,100.0,0.0,0.0,14.284709223343611,41.82526327026945,38.864583674680695,64.12326322675186,34.41616927605441,35.73415231491413,38.18775008295714,40.07092198581566,58.68754970887166,87.77255264781594,47.62792670054864,62.571995294560665,30.56609036988821,37.65557086588007,53.76996244266613,67.32274411575364,30.527918382547703,53.93776822557913,58.15048864342948,61.17078532031793,77.63827390102603,43.54249190104715,22.70286551404936,55.47680394655173,40.546959821625215,43.59553046135466,51.89519998791076,50.318471337579616,57.68084498317977,35.00794312848365,48.144273590009234,18.65572474207198,46.46175188770984,35.08887778250662,64.90459934714758,32.12618194019312,67.1373990615556,46.333585187568175,48.16441089800035,64.81237270704166,43.23375726973918,54.40409534474485,39.73573902667962,52.44107325705086,53.995887602931546,41.76131210337378,35.18762729295834,48.18936045323786,78.08715658496082,45.3360625607506,2,1151.88,4940,60.357
Torrelodones,45.42002138466133,36.76259603506328,49.43198712183095,31.896226477351853,34.1457488831743,48.81894365884975,40.76206694638414,55.68400105703655,43.97976774794197,10.896886313429915,33.55927623611224,27.318078144546604,59.66777912612029,29.78787973554645,66.12737374456998,54.514341331130936,73.64655434326995,0.0,74.56771000882003,26.976451147411343,82.24228676202416,47.62055395501744,88.22379161663032,53.26485693323553,19.99009610599001,48.64150173306493,42.34950971023722,12.163342366311047,60.87314607562486,100.0,37.44007639154735,8.805125221639166,78.44905058508483,57.70898524875463,60.20579379887236,12.43799866055312,0.0,75.37699013866154,44.05822999665434,51.140685936936194,49.55499621228806,48.509935713361926,52.33129410545623,100.0,30.521720424670207,52.97777652941811,52.94264832267744,49.525507828854806,84.05984431606255,35.08887778250662,62.44124448982625,64.78078358468488,54.4120773144741,54.49239654542984,51.48765584344752,41.34932598904476,58.83100182431917,79.1105423132299,100.0,100.0,53.22536709444806,50.48030184130755,58.65067401095524,51.47899437676546,46.54479123684341,68.7084123743213,2,2975.695181818181,24775,30.262
Torres de la Alameda,44.52448115540293,41.57784381301392,34.15148773484668,42.82889195196206,47.21307176762164,31.86116753967628,49.64779513463921,49.21751785930205,48.6824724860552,37.21404019325912,18.183837848243822,23.71182814850336,14.6922633977763,21.6668058394135,72.86766757613893,55.95388807300608,54.60852530359107,77.13428332833648,43.85780134298937,37.89825229087946,51.52378586323172,47.353310227607295,37.42707138129746,47.46270481780391,56.30612741433957,36.33350206082831,43.25294369131345,37.93743094120906,54.29366560617434,53.27623714560412,40.192184702339226,33.10128746427842,69.288819610829,34.73022353505663,30.731843271883285,62.52210995387374,52.28578705616949,31.3934078797535,70.67616644104413,55.47680394655173,67.57106899361376,31.38878193217536,57.1121777644732,50.318471337579616,45.48185014810414,43.485910773177295,52.29443120207758,62.719843428157375,40.80394772195463,35.08887778250662,63.35989283272176,57.414374195601816,47.05702106911648,46.333585187568175,48.01795791878036,61.28814094140136,48.45486879436554,36.9348904175332,37.3457524107065,44.72567128271916,64.32749337871311,48.14482044146556,38.71185905859864,56.65875569304099,49.90804943286997,54.412871099481976,2,1747.44,7714,37.051
Valdemorillo,46.33910093069348,39.49409091410518,57.22923736048453,34.882571124786296,41.54079207743905,63.7017434557154,46.26089892821365,49.21751785930205,47.59337978318111,93.95022305041311,99.44236385969312,98.17417657354248,60.88494563453117,98.81336243409407,23.84249417597277,65.15776653066774,51.785980163494,24.627280523987324,54.18803789613409,50.2432918858088,46.55830307029481,49.78219806015338,65.53945967853483,45.952555637075086,57.60994388790669,51.44441620040868,43.52573032183557,60.44973833555972,55.45932159485652,68.63771095387258,53.94316519580992,61.60481335921557,41.4228490223985,74.99101209870037,64.4038639036067,15.978021670998402,29.47638162059451,54.97692392108824,70.11177466543242,55.47680394655173,40.546959821625215,64.52138508280491,59.30879998618372,50.318471337579616,36.21437090112158,38.07599225516404,42.50656480067859,50.23888570472527,48.06046472133072,48.92223743444696,25.707671543591765,44.41546648000085,47.09707860653532,46.333585187568175,48.54202972081428,48.72898150447512,49.07509820624909,58.02271636538156,61.69375277012465,69.5777952301896,59.33106454575059,39.86861401159216,51.271018495524885,45.91375879343354,47.21598506804294,56.25660148015735,2,2283.26,13453,49.031
Valdeolmos-Alalpardo,45.021382795725614,80.19472571014332,48.05424464303644,61.00273989199846,46.05980150612033,49.58976118471677,33.15469153366796,49.21751785930205,44.92182613997012,54.56498047260391,100.0,100.0,100.0,100.0,0.0,0.0,14.284709223343611,41.82526327026945,37.8853802098069,41.09891589178739,75.01195607015184,71.03549894057952,68.47543204307878,70.67131327953044,56.606486983019295,47.89441697892288,41.04321579442239,38.77769662004193,70.43152518281872,58.097217114678266,42.61115858509238,34.88712707793924,66.27930087731929,63.71078288343162,51.04823891354498,31.594582881516928,47.2412919296153,70.2368460654813,22.70286551404936,55.47680394655173,48.49522722515125,44.31357449248287,59.30879998618372,37.07006369426752,100.0,38.74434992149656,45.11875798929307,37.9864010127987,48.40873553920086,83.47057215337716,47.73142306196821,57.32974023885584,45.636062164966695,46.333585187568175,46.53622922973736,33.56568087410365,43.75993550031253,70.25115981442971,68.71435016373775,71.36125498305017,41.77063556193917,58.99582165542964,66.43431912589635,49.67794892345647,43.59748280104946,50.76583738615639,2,1865.9411764705883,4396,37.129
Valdetorres de Jarama,44.52448115540293,56.29822105055104,34.15148773484668,65.71218792624181,73.79847567098639,31.86116753967628,33.15469153366796,49.21751785930205,64.51215166140432,54.56498047260391,100.0,100.0,100.0,100.0,0.0,0.0,14.284709223343611,41.82526327026945,38.66658297406283,48.80706022903861,33.78299882602674,40.06000244251865,36.99130214155747,38.6402543409147,57.82448643696363,46.85561013121004,42.18048974059949,49.80080452076051,57.76473010580572,50.97806389869783,50.24916066760583,51.84745390389309,44.441126916330106,53.38285213146448,45.48339516768592,53.24628526653481,59.94710004857716,53.86524303025091,32.57972158725416,55.47680394655173,40.546959821625215,58.9024056011192,59.30879998618372,46.17834394904459,58.4534237706306,97.4577780215472,55.36440405196472,18.65572474207198,38.77423715464878,62.61034885579168,45.75247727336048,52.09762563079007,44.72240136911568,46.333585187568175,46.348606206367,63.88373503277144,43.74468395739736,45.29515277555591,44.29164515878231,38.4835621477071,44.41982028046739,42.250500655453735,36.11626496722856,44.158095521264194,46.11713657940678,42.43311324405048,2,1567.4666666666667,4830,41.951
Valdilecha,44.52448115540293,49.22106366284872,34.15148773484668,56.3810166091421,53.40473785936399,31.86116753967628,78.26270984083561,49.21751785930205,54.66057865805678,100.0,88.08848386293378,76.70945125895427,81.60673183356421,81.13917481455684,8.033516433110805,55.42969779789536,0.0,88.87906315110322,35.55977198073162,85.37564419874622,42.77892027378471,48.05089170647064,27.58444764830153,49.608706285155314,60.2586033926676,52.70649883271741,48.95453121729103,62.40353830338006,20.334221135900208,31.95333649385692,51.926430446453466,65.94027483554711,33.925864471564736,45.85634367159178,55.37121075001741,65.93032230657604,80.6256117574429,45.1306074593862,42.45657766045897,55.47680394655173,40.546959821625215,60.839984732734976,0.0,23.82165605095542,77.7462619749157,52.8672212807178,41.23868346501028,18.65572474207198,43.24817545190882,69.34885337115784,25.707671543591765,47.844226778940666,42.668164811300734,46.333585187568175,44.44816655029312,55.49800626326528,42.91855871615901,17.46920492721165,33.08852435044791,25.84426042091245,47.858457788828815,45.825762200987576,44.501993736734725,46.74562216690448,47.51820694714026,42.58195250232939,2,1081.703888888889,3104,45.871
Velilla de San Antonio,52.96640793610248,35.85735780564605,62.781275676217696,29.308218665418885,32.375938295527526,61.48674687025179,44.84366656504311,49.21751785930205,48.86039791031248,37.21404019325912,18.183837848243822,23.71182814850336,14.6922633977763,21.6668058394135,72.86766757613893,55.95388807300608,54.60852530359107,77.13428332833648,52.95863354593408,39.02021430913227,65.12968754481163,72.24686467077288,42.657341836627374,65.74345805820495,29.5775133157768,40.313281385804295,42.75309192657416,38.62927796639865,68.15202013828468,41.50889894151998,37.092215296103646,35.019273631398384,65.58990696623002,26.11538719683998,29.288756673380856,63.64374174994075,40.176564798314885,32.10805988100607,68.79486052233845,55.47680394655173,60.36463988108347,13.950569747633496,54.22518855879655,50.318471337579616,36.88061724436074,51.53514057423906,43.91007071775056,45.27362697734681,52.03064171975451,35.08887778250662,34.805533251480526,74.30969907370054,45.96889623516569,46.333585187568175,44.44816655029312,35.20026602046414,76.0067810706192,49.16333386658136,44.938929297544334,55.76244395621879,76.8091254100907,55.83194343353167,64.79973397953586,49.11971804091145,47.40951968420242,47.04928000573887,2,2031.9,12770,21.48
Villa del Prado,44.52448115540293,40.12830125163532,34.15148773484668,37.881046252961006,36.93481633094151,31.86116753967628,53.61288909497502,49.21751785930205,62.56638268442105,93.95022305041311,99.44236385969312,98.17417657354248,60.88494563453117,98.81336243409407,23.84249417597277,65.15776653066774,51.785980163494,24.627280523987324,42.73819738131381,80.40036052250989,47.510871819009125,32.27923914054141,19.623807170691137,40.3093665932991,59.549860199905794,57.83171778838489,52.40576093450184,49.93778844758904,35.46184552235337,43.15045126073875,64.63300893601598,55.63789320061985,34.404690602958766,51.07717051546445,52.85917111558723,65.3848728193853,82.95005324903664,42.11318789854201,22.70286551404936,55.47680394655173,40.546959821625215,76.72813361198423,0.0,50.318471337579616,47.38716256333612,46.87756761285798,48.4539151099965,54.60227841640191,58.12643496418188,35.08887778250662,55.74096337728077,25.014759472075525,44.92205428086665,46.333585187568175,50.91962984614538,69.99301671321776,45.91040305135142,37.93313069908815,33.67777773320948,31.7245081567934,43.67753183192617,48.11859932900731,30.006983286782244,44.89924795566725,48.74550638373383,42.54282845946242,2,1027.1,7092,66.911
Villaconejos,44.52448115540293,62.92717458834631,34.15148773484668,86.71764587360241,67.48206007963427,31.86116753967628,100.0,49.21751785930205,43.37893860583615,45.27486817052393,0.4874318207010049,5.683874033851382,9.449330515125482,3.434723466653012,91.86261973460482,72.93463292079193,70.2988194287411,85.4599060179932,36.19337422270878,42.92188054087632,32.53822638760649,27.109589419931822,0.0,32.59965761799954,59.095180552079846,36.33350206082831,45.85111912563455,68.29945769463923,21.137228594770164,64.7843828782327,48.61342285569374,69.044185707967,38.52453813560216,38.03386997113674,42.963720154427705,70.07449197316902,82.75441756838097,31.801780451897844,22.70286551404936,34.51890023340995,40.546959821625215,67.75991020279125,59.30879998618372,20.50955414012739,72.24741807447317,47.9729605347704,51.109521201553896,67.83260719931485,30.72840605691113,35.08887778250662,25.707671543591765,37.34310583807371,54.8686106472348,46.333585187568175,44.44816655029312,89.68532485553071,42.8728040874135,22.585186370180764,28.217313093732628,14.161306677535816,54.05901624341667,43.85536737192868,10.314675144469293,46.60747349679687,43.59748280104946,52.13070040222261,2,1031.6957142857143,3456,55.549
Villalbilla,45.85285731929864,43.81470251481286,49.5436713316043,30.46651292675069,28.959403038377268,50.50805441593362,48.26644577763091,49.21751785930205,44.2511289528301,37.21404019325912,18.183837848243822,23.71182814850336,14.6922633977763,21.6668058394135,72.86766757613893,55.95388807300608,54.60852530359107,77.13428332833648,58.53145326514232,26.94976531390225,69.37370158474725,76.1315290998476,67.05903823170445,76.3939838591343,45.80257588103592,39.536690134693394,42.243189209116544,26.75707460919041,77.81401311113918,67.51454357756501,43.71368304495655,28.78811664867908,56.278121136353946,42.97214367013952,40.83344946140031,52.74960166834223,42.24287165480178,48.545055909815126,96.7792860630854,55.47680394655173,85.58714177493944,52.3146365536256,59.30879998618372,50.318471337579616,55.44438331077419,33.01737442508954,47.68900778446591,29.36764367388972,47.87384595445995,65.25043955121205,39.13235991397638,54.58130674606642,46.7370894993536,46.333585187568175,46.18378804383343,24.456641261355973,49.2225297877624,70.12637977923534,59.98425756168218,74.02352099094354,41.6186891468727,40.5566788982591,75.54335873864403,44.407826233368034,45.89861624668147,39.91411531703403,2,1983.36,15866,39.662
Villanueva de la Cañada,45.10676236464965,36.429740198300365,45.102303569564114,35.32119435599823,48.824289815774414,48.14662095394848,35.6152129875194,53.00215949530968,43.730586157961135,10.896886313429915,33.55927623611224,27.318078144546604,59.66777912612029,29.78787973554645,66.12737374456998,54.514341331130936,73.64655434326995,0.0,71.09369771616116,63.116413965581,100.0,62.52245051412818,79.90188574413988,67.49205184641721,38.28681163617792,43.00740645740659,41.824126361837976,9.401062528030057,72.94416142508919,85.39882410800128,39.75579827343469,2.0749068707454352,90.68707000699231,84.15814205421638,81.23987421946839,0.0,22.85602640178854,100.0,88.54857266874806,55.47680394655173,40.546959821625215,69.75284873816747,59.30879998618372,50.318471337579616,38.428723922271104,43.98866477249626,48.705003276236994,67.0124543336455,71.55452734602244,42.07134424522317,51.13548813578687,50.73805706921678,48.18600269166278,46.333585187568175,46.85896721709203,22.68200261530039,61.58898916814566,76.49016157414816,91.46076722901932,86.88252428149636,53.91921955865935,49.67974882010704,77.31799738469961,53.18729050934834,47.326504216950575,61.95405031342487,2,2438.78,22845,43.204
